trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
845,2022,IN,IN,BEVER,GASDI,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12040,2022,IN,IN,SUGAR,BIODI,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,2022,IN,IN,PIGS9,OFFIC,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,2022,IN,IN,MEAT1,PAPER,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2022,IN,IN,93197,BASIC,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10066,2022,IN,IN,PROCE,NONME,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704,2022,IN,IN,PREC1,WEARI,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7590,2022,IN,IN,MEMBE,STONE,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,2022,IN,IN,ELECT,GASDI,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2022,IN,IN,AIRTR,ELEC2,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434,2022,IN,IN,RADIO,SALEM,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9135,2022,IN,IN,PIGS9,ANIMA,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,2022,IN,IN,PARAF,BLAST,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,2022,IN,IN,CEMEN,DIST1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8542,2022,IN,IN,NONSP,ELEC1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,2022,IN,IN,RETAI,REFIN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13419,2022,IN,IN,WOODW,RETAI,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,2022,IN,IN,FISH5,FURNI,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,2022,IN,IN,ELEC3,HEAVY,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12289,2022,IN,IN,TEXTI,CEREA,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2022,IN,IN,BASIC,RAILW,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,2022,IN,IN,POSTT,LUBRI,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,2022,IN,IN,ELEC6,OFFIC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,2022,IN,IN,BITU1,ELEC8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,2022,IN,IN,DIST1,MEATC,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8961,2022,IN,IN,PARAF,DIST1,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7584,2022,IN,IN,MEMBE,RETAI,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9449,2022,IN,IN,POSTT,CHEMI,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2022,IN,IN,93197,CROPS,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,2022,IN,IN,INLAN,AUXIL,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10014,2022,IN,IN,PROCE,BUSIN,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2022,IN,IN,ALUM1,ELEC4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,2022,IN,IN,NONF1,WOODW,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,2022,IN,IN,LIQUE,WHEAT,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,2022,IN,IN,CATTL,MEDIC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,2022,IN,IN,PETRO,BASIC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,2022,IN,IN,COKE1,COKEO,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2022,IN,IN,BIOGA,BKBPE,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,2022,IN,IN,DIST1,MEAT1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,2022,IN,IN,DISTR,MEATC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,2022,IN,IN,MOTOR,MEDIC,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2022,IN,IN,BIOGA,LUBRI,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10182,2022,IN,IN,PUBLI,MEDIC,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6229,2022,IN,IN,KEROS,BKBPE,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2022,IN,IN,AUXIL,BIODI,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,2022,IN,IN,ELEC5,INSUR,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2022,IN,IN,AIRTR,BIOGA,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2022,IN,IN,93197,ELEC3,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,2022,IN,IN,ELEC7,RUBBE,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12467,2022,IN,IN,TRAN1,COKEO,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6924,2022,IN,IN,MACHI,BKBPE,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2022,IN,IN,BIOGA,TOBAC,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,2022,IN,IN,FABRI,CONST,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,2022,IN,IN,FINAN,RAILW,821.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8431,2022,IN,IN,NONME,CERAM,824.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,2022,IN,IN,FINAN,RESEA,757.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7876,2022,IN,IN,NAPHT,CONST,759.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6247,2022,IN,IN,KEROS,CRUDE,763.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,2022,IN,IN,BUSIN,PFERT,767.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9839,2022,IN,IN,PRINT,PUBLI,767.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,2022,IN,IN,SUPPO,MOTO1,771.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10940,2022,IN,IN,REFI1,GASDI,774.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9453,2022,IN,IN,POSTT,COMPU,780.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,2022,IN,IN,CHEM1,BUSIN,787.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,2022,IN,IN,BUSIN,BITUM,789.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8512,2022,IN,IN,NONME,SALEM,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12645,2022,IN,IN,TRAN2,PROCE,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,2022,IN,IN,GLASS,BIODI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11615,2022,IN,IN,SANDC,RUBBE,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2022,IN,IN,ANIMA,GASDI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11691,2022,IN,IN,SEACO,LUBRI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,2022,IN,IN,ELEC4,BASIC,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2022,IN,IN,AUXIL,MEATP,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10867,2022,IN,IN,RECRE,LEATH,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,2022,IN,IN,PROCE,WEARI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10903,2022,IN,IN,RECRE,PULP5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,2022,IN,IN,FURNI,CHEMI,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,2022,IN,IN,ELEC6,LANDT,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9345,2022,IN,IN,PLAST,DAIRY,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10273,2022,IN,IN,PULP5,GASDI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,2022,IN,IN,ELECT,CROPS,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,2022,IN,IN,ELEC7,TRAN1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10474,2022,IN,IN,RAILW,CHARC,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12112,2022,IN,IN,SUGAR,RAWMI,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11686,2022,IN,IN,SEACO,LEAD1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6838,2022,IN,IN,LIQUE,PRINT,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9536,2022,IN,IN,POSTT,REFIN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,2022,IN,IN,COPP1,WHOLE,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,2022,IN,IN,RETAI,VEGET,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4949,2022,IN,IN,FOOD5,MOTOR,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,2022,IN,IN,LEATH,CONST,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6206,2022,IN,IN,KERO1,RECRE,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,2022,IN,IN,MEATC,CROPS,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5738,2022,IN,IN,HEALT,SANDC,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7746,2022,IN,IN,MOTOR,BRICK,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,2022,IN,IN,COMPU,CERAM,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2022,IN,IN,ALUM1,SECO9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,2022,IN,IN,ELEC1,NONF1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6219,2022,IN,IN,KEROS,ALUMI,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,2022,IN,IN,DISTR,BKBPE,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2022,IN,IN,CHEM1,OFFIC,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2022,IN,IN,BITU1,BKBPE,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13425,2022,IN,IN,WOODW,SUGA1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5451,2022,IN,IN,GASDI,PLAST,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8996,2022,IN,IN,PETRO,COKEO,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6656,2022,IN,IN,LEATH,LIQUE,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,2022,IN,IN,BIODI,FOOD5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11928,2022,IN,IN,STONE,RADIO,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9718,2022,IN,IN,PRECI,HEALT,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,2022,IN,IN,GASDI,BITU1,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,2022,IN,IN,ELEC6,CERAM,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,2022,IN,IN,RETAI,MEDIC,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10951,2022,IN,IN,REFI1,PARAF,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,2022,IN,IN,FISH5,FOOD5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2022,IN,IN,ALUM1,STONE,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,2022,IN,IN,ELECT,NATUR,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,2022,IN,IN,FISH5,BIOGA,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13483,2022,IN,IN,WOOLS,RUBBE,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,2022,IN,IN,ELEC3,MACHI,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6984,2022,IN,IN,MACHI,MEMBE,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,2022,IN,IN,FOUND,BLAST,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10169,2022,IN,IN,PUBLI,KEROS,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,2022,IN,IN,HEALT,CHEMI,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9633,2022,IN,IN,PREC1,FISHF,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,2022,IN,IN,ELEC5,SUGAR,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734,2022,IN,IN,SEACO,REFIN,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4224,2022,IN,IN,ELEC8,INSUR,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,2022,IN,IN,DIST1,NONME,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,2022,IN,IN,NATU1,ALUMI,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12492,2022,IN,IN,TRAN1,INLAN,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,2022,IN,IN,DISTR,PUBLI,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2022,IN,IN,BIOGA,REFIN,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,2022,IN,IN,CHEM1,ELEC7,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,2022,IN,IN,GLASS,CEREA,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,2022,IN,IN,CRUDE,SUPPO,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,2022,IN,IN,NFERT,MEATC,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2022,IN,IN,COMPU,KERO1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7054,2022,IN,IN,MEAT1,CHEM1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567,2022,IN,IN,ELEC2,NONSP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,2022,IN,IN,LIQUE,MOTO1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2022,IN,IN,BIOGA,GLASS,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,2022,IN,IN,KEROS,COKEO,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7740,2022,IN,IN,MOTOR,BIOG1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12209,2022,IN,IN,SUPPO,MEATC,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,2022,IN,IN,GLASS,PRIVA,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,2022,IN,IN,ELEC4,TRAN2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,2022,IN,IN,SECO9,FABRI,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,2022,IN,IN,FABRI,OFFIC,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12301,2022,IN,IN,TEXTI,DIST1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12229,2022,IN,IN,SUPPO,PFERT,848.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3459,2022,IN,IN,ELEC1,RAILW,793.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,2022,IN,IN,ELEC1,CONST,794.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12141,2022,IN,IN,SUPPO,BASIC,796.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12009,2022,IN,IN,SUGA1,PROCE,796.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11305,2022,IN,IN,RUBBE,BITUM,807.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007,2022,IN,IN,PROCE,BEVER,808.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,2022,IN,IN,BUSIN,OFFIC,809.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11381,2022,IN,IN,RUBBE,OFFIC,812.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,2022,IN,IN,CHEM1,AIRTR,816.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,2022,IN,IN,FINAN,FABRI,818.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2022,IN,IN,BASIC,ELEC2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13022,2022,IN,IN,WEARI,FISH5,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,2022,IN,IN,FURNI,SEACO,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12022,2022,IN,IN,SUGA1,STONE,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,2022,IN,IN,PAPER,LIGNI,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2022,IN,IN,BASIC,REALE,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2022,IN,IN,AUXIL,PULP5,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,2022,IN,IN,ELEC7,EDUCA,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2022,IN,IN,BEVER,FABRI,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,2022,IN,IN,CEMEN,NONSP,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,2022,IN,IN,PAPER,PRIVA,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,2022,IN,IN,BITUM,INLAN,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,2022,IN,IN,CATTL,FISHF,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6967,2022,IN,IN,MACHI,IRONO,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,2022,IN,IN,ELEC2,INSUR,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8546,2022,IN,IN,NONSP,ELEC5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10065,2022,IN,IN,PROCE,NONF1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018,2022,IN,IN,MACHI,REFI1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6104,2022,IN,IN,INSUR,SUGA1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,2022,IN,IN,NONF1,TEXTI,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624,2022,IN,IN,PREC1,DAIRY,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6968,2022,IN,IN,MACHI,KERO1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2022,IN,IN,ANIMA,PROCE,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12337,2022,IN,IN,TEXTI,MEATC,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,2022,IN,IN,COKIN,NONME,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,2022,IN,IN,COKIN,PRINT,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,2022,IN,IN,ELEC6,PRINT,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2022,IN,IN,CRUDE,ELEC5,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7485,2022,IN,IN,MEMBE,BITU1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,2022,IN,IN,DIST1,PLANT,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,2022,IN,IN,ELEC7,BITUM,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,2022,IN,IN,MACHI,BASIC,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,2022,IN,IN,FURNI,DAIRY,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,2022,IN,IN,ELEC7,PADDY,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,2022,IN,IN,LEAD1,CHARC,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,2022,IN,IN,MEAT4,BIOGA,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,2022,IN,IN,BEVER,ELECT,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,2022,IN,IN,COKIN,MOTO1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,2022,IN,IN,SUGA1,PAPER,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105,2022,IN,IN,INSUR,SUGAR,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,2022,IN,IN,COMPU,CHEMI,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,2022,IN,IN,FOUND,RAILW,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,2022,IN,IN,COKIN,WEARI,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2022,IN,IN,AUXIL,PETRO,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2022,IN,IN,AUXIL,COKE1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,2022,IN,IN,NATU1,COKIN,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,2022,IN,IN,NATUR,ALUMI,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11282,2022,IN,IN,RETAI,TRAN2,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10176,2022,IN,IN,PUBLI,MACHI,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10233,2022,IN,IN,PUBLI,TRAN1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9361,2022,IN,IN,PLAST,HEAVY,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,2022,IN,IN,ELEC8,SUGAR,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2022,IN,IN,BITU1,GASWO,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,2022,IN,IN,DISTR,TOBAC,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7004,2022,IN,IN,MACHI,PLAST,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,2022,IN,IN,LUBRI,ELEC1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3601,2022,IN,IN,ELEC2,SUGAR,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,2022,IN,IN,ELEC6,CRUDE,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5297,2022,IN,IN,FURNI,MEAT1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11608,2022,IN,IN,SANDC,PROCE,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,2022,IN,IN,CRUDE,LEATH,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,2022,IN,IN,RETAI,NATUR,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478,2022,IN,IN,NONME,NAPHT,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8270,2022,IN,IN,NONF1,COPP1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,2022,IN,IN,ELEC7,CEMEN,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,2022,IN,IN,NATUR,NONFE,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880,2022,IN,IN,RECRE,NAPHT,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9688,2022,IN,IN,PREC1,RESEA,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,2022,IN,IN,COMPU,REFI1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,2022,IN,IN,FINAN,CHEM1,880.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,2022,IN,IN,PAPER,WOODW,881.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2022,IN,IN,COKE1,BASIC,826.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2022,IN,IN,AUXIL,CONST,830.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12270,2022,IN,IN,SUPPO,WHOLE,831.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12147,2022,IN,IN,SUPPO,BITUM,831.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630,2022,IN,IN,PREC1,ELECT,832.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,2022,IN,IN,FOUND,CRUDE,835.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,2022,IN,IN,FINAN,AIRTR,837.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,2022,IN,IN,GLASS,MOTO1,839.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,2022,IN,IN,FINAN,93197,844.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,2022,IN,IN,BUSIN,RETA1,845.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,2022,IN,IN,FABRI,BITUM,846.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,2022,IN,IN,DAIRY,RADIO,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,2022,IN,IN,CRUDE,PLAST,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9122,2022,IN,IN,PFERT,TOBAC,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10016,2022,IN,IN,PROCE,CEMEN,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,2022,IN,IN,DISTR,FOUND,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,2022,IN,IN,KERO1,SALEM,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11925,2022,IN,IN,STONE,PROCE,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6230,2022,IN,IN,KEROS,BLAST,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12832,2022,IN,IN,VEGE1,MOTOR,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231,2022,IN,IN,NFERT,RADIO,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2022,IN,IN,93197,NONME,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,2022,IN,IN,NONFE,COKEO,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7610,2022,IN,IN,MOTO1,AUXIL,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
